-8.229684882647955169e-01,-6.186169012224744801e-01,-3.436307619629535570e-01,-9.025799625068560428e-02,-1.489210258642959528e-01,2.643074885977315935e-02,-3.375496107494620479e-01,-4.020173523123105053e-02,-6.861976542827756542e-02,4.143365174640074519e-03
-1.117817798759852543e+00,-1.054070272529382457e+00,-5.934545300911149290e-01,1.729147256729808568e-01,1.855848029511096564e-02,-1.050490054791651529e-01,-1.310077384920285415e-01,-1.235348169898683457e-01,-0.000000000000000000e+00,1.114156571796785650e-01
-4.071821714869875430e-01,6.242542532523386312e-01,-9.951578415233345298e-01,4.254457858411393040e-02,-1.252497077540059844e-01,2.721090820054923864e-01,5.392478023898822359e-02,-3.314238206462834235e-02,-7.062224747084711041e-02,-1.959138943853752299e-02
1.190535261311558846e-01,-4.330577610104044926e-03,-0.000000000000000000e+00,-5.390786236347081539e-01,7.974716289687560078e-01,-5.163556808683049670e-01,-2.804929366517269207e-01,1.219102024978955395e-01,0.000000000000000000e+00,-1.324165401137983866e-01
-7.421087953801666637e-02,0.000000000000000000e+00,6.797388690476392770e-02,-1.486147473250373885e+00,-5.561899305187161247e-01,1.245122005447911961e+00,7.757829057358121838e-02,0.000000000000000000e+00,-0.000000000000000000e+00,2.214911531147448487e-01
-1.848080794117471226e-01,3.103854515973797010e-02,-6.750639854227739878e-02,6.632864689338681119e-01,-7.049894054180770864e-01,-4.408474340901394894e-01,1.002359793285933359e-02,1.941824931401303633e-01,-3.057321915282736891e-01,-2.597803184495302634e-02
-5.250813001239979655e-02,-0.000000000000000000e+00,-2.814446742121135686e-02,2.476196444156360255e-01,0.000000000000000000e+00,-4.135877457842557919e-02,-9.410795375786276118e-01,-5.304906045174461182e-01,-5.367174531393078540e-01,-2.219775817966293530e-02
-3.915528248087880164e-02,-3.184656883404435312e-01,2.379509098985163260e-02,-2.690141833330048082e-01,-2.422969574910015939e-02,-1.396669337120509113e-01,-1.166715906916400813e+00,-8.456290782131176131e-01,-6.926273197091594724e-01,1.355055607341197794e-02
-2.250451587356376570e-01,-2.119486077763058085e-01,2.572409313637471495e-01,-2.764523226709724169e-01,2.881647374870439648e-01,-1.243565099309282551e-01,-2.795248218124932738e-01,-5.382920418172579824e-01,-8.120661514928730895e-01,1.974312715005311913e-01
-0.000000000000000000e+00,-1.775208760959266774e-01,4.291296396742004249e-01,2.681946910343800672e-02,-1.066927479952331503e-01,1.415705465676579122e-01,7.432220336704686847e-02,1.430571532374332600e-01,-1.622784412065751136e-01,-1.971433722482211770e-01
