-8.326457362648997940e-01,8.628882603522931571e-01,-2.615412209095472340e-01,-4.563992963072426856e-01,-4.493869217569748664e-01,-1.242735197831900118e+00,4.232741256694478871e-01,3.342191437386593522e-01,3.532335168854244811e-02,1.078659661719325591e+00
-9.254507379453732474e-01,-3.329912365542146979e-01,5.376114229807097411e-01,-2.000885885110443296e-01,6.507896694819236272e-01,-2.682743806358220406e-01,-7.800624095890493215e-02,-2.490939793431972138e-01,5.582912605571831860e-02,0.000000000000000000e+00
1.399135864214436642e-01,8.422546932906974648e-01,-1.209157229621160567e+00,5.332787929346810563e-01,-8.625202018894435607e-01,4.356452668513847160e-01,6.624325661837777712e-01,-1.427204732889190142e+00,2.672348527275074659e-01,-9.572466246010270519e-01
-3.726116591743593442e-01,2.449326997112315218e-01,1.093492153124388383e-01,-4.350621705235041548e-01,-4.613933099280430050e-01,-0.000000000000000000e+00,-1.296937026504293156e-01,0.000000000000000000e+00,2.100725431522430797e-01,4.284451778938845323e-01
-0.000000000000000000e+00,-8.125053730154825349e-01,5.448176759457482587e-01,3.838196759436409700e-01,-1.350439790795174844e+00,-1.113491376350669304e+00,-2.105348765009926182e-02,0.000000000000000000e+00,5.468874950226424447e-01,5.474129893198485981e-03
1.019269550768071575e+00,1.451919189464706550e+00,-3.096063780512260388e-01,-7.983559510221132083e-01,1.141673780772473473e-01,-9.687311684829920111e-01,-4.553386267617974270e-01,9.359380893576456639e-01,-8.195041370938188630e-01,-6.200723317128014056e-01
-1.045139884495546401e+00,3.492751825921572295e-01,2.820975466941030851e-01,-1.511305111496798748e-01,3.705304108796635409e-01,-3.504668529713463876e-01,-3.659913674344893453e-01,-1.717500316147181072e-01,3.539838790320693623e-02,9.707638030646134272e-03
-2.534148569941296336e-01,-2.936495071091948517e-01,2.381696626203745559e+00,-1.789450750239465204e-01,3.506546110527275495e-01,-6.433665507502339675e-01,-1.226586427808552537e-01,-5.472664668275792899e-01,-4.511417050507031679e-01,-1.065553875557994523e+00
-6.187663272205475851e-01,-1.954438854782592772e-01,1.283172695978911593e+00,-9.086479361594901327e-02,1.285626991630011984e-01,-1.505926908596615377e-01,-2.953485660034706889e-02,-1.880283116731930604e-01,-6.630119364214911437e-01,-1.327564298603317039e-01
7.728004929452360061e-01,-1.520065551269981441e+00,1.189385037114649268e+00,-6.357801784122718569e-01,7.996239672112909203e-01,1.720116127531451822e+00,-2.275029670431850115e-01,5.479945851557248560e-01,-9.887201313491797983e-01,-2.166631929126311196e+00
