-3.344135203474737361e-01,-0.000000000000000000e+00,-3.248952265268998003e-03,3.528361962077058434e-01,-1.602724281771560788e+00,1.913884002030538378e-01,-1.333835418864824929e+00,4.194887993530208581e-01,7.360161129851210404e-01,-2.572159219783615169e-01
9.462808610814020804e-01,-1.474553897704202754e+00,-1.464684146002193099e+00,-1.669002052444996942e-01,-2.091242750087232982e-01,-1.288976134238230431e+00,-4.561558403226835812e-01,1.219653544304508452e+00,-6.786398359494382193e-01,3.455509352597854189e-01
-0.000000000000000000e+00,0.000000000000000000e+00,-1.021493499355382140e+00,4.872007588535683387e-01,4.466792649746943455e-01,1.798272232986199981e-01,4.041939177400966643e-01,2.428338919246868233e-02,-0.000000000000000000e+00,-2.627932045021247554e+00
2.244137202368491901e-01,-0.000000000000000000e+00,-1.563685563352880392e-01,-1.160186507358536012e+00,-0.000000000000000000e+00,-1.132130304361486539e+00,2.172147801010405610e-01,-1.589536207223294917e-01,-0.000000000000000000e+00,6.456421691714888667e-01
9.020448104673682854e-01,1.352770558576356974e+00,4.247026075964253078e-01,-1.231455690571953004e-01,-7.714318060062118620e-01,-5.713387081728676931e-01,-2.941770047731957494e-01,-6.154376870840263525e-01,1.902161593065249567e+00,-6.868301329348102113e-01
-2.219945148532277979e-01,9.613659189709414798e-01,8.608960767190672048e-01,5.295479970601219000e-01,1.396241926955649471e-01,-6.358459938384606325e-01,3.752707142519126626e-02,-1.354449071088174916e+00,4.202407079760976383e-01,-8.021572315215016458e-01
7.006000133866566726e-01,1.147779444292650775e+00,5.182205450988670581e-01,-8.592452120097560098e-01,-3.396438393180426507e-01,9.126813662254122314e-03,-6.816337908050772443e-01,9.813009038070691359e-01,-0.000000000000000000e+00,-8.915751096957763577e-01
-6.746409103195801782e-01,-2.681234921070179134e-01,5.613549803309506592e-01,-1.089247157202647198e+00,7.246422145369523227e-01,6.688413003319274575e-01,-2.093554667634388800e+00,-1.078357462198740624e+00,5.983674512022707503e-01,2.182016178874946477e-01
-9.669966037828345851e-01,-4.094167559735474304e-01,-1.455816359847847075e+00,9.667499272561802526e-01,-1.752861337751033810e+00,2.592526641482249539e-01,8.192029947916754096e-02,5.792293209188466019e-01,-1.689610991349709490e+00,7.743565683729530802e-01
-0.000000000000000000e+00,0.000000000000000000e+00,1.816855775698001052e+00,-8.457422077924851012e-01,0.000000000000000000e+00,-5.364390306892752314e-01,-0.000000000000000000e+00,-7.411808769840553257e-01,-0.000000000000000000e+00,-1.056680302639981583e+00
